"","Species","IndCode","IndLeafCode","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull"
"403","QUGR","QUGR1","QUGR1-1",136.875268579072,65.608451206391,18.7375384013084,65875.7436303072,119.124863060727,49.7708509654452,29.5302207868724,74329.2753444494
"404","QUGR","QUGR1","QUGR1-2",118.567285390517,46.8874833594968,27.177852886202,53438.8638211319,112.510238244031,41.0783296816419,20.267690014331,42424.1706127657
"405","QUGR","QUGR2","QUGR2-1",166.587374500885,82.4950196305175,24.239494071882,124076.389410167,151.544158656458,74.9972741105763,25.266526260944,119320.064502319
"406","QUGR","QUGR2","QUGR2-2",129.229358862831,67.8687918512671,10.6535360273937,43442.1438222504,104.60957094104,59.485373238629,36.9185356095454,84170.2257865676
"407","QUGR","QUGR3","QUGR3-1",156.322024819238,88.5109174674562,34.5695583204089,194876.745563282,143.006183684551,83.5337276211446,35.2050544296902,177139.77439413
"408","QUGR","QUGR3","QUGR3-2",108.879964875154,55.8373061362572,23.3942047761349,52870.7785314402,101.289909931553,48.0089185805755,23.4387913130063,56774.1143423237
"409","QUMU","QUMU1","QUMU1-1",88.3862343035579,29.0949302226913,11.8667632087983,11646.5180982741,66.3959059318699,19.5309349185033,16.5509538046723,8133.53754587513
"410","QUMU","QUMU1","QUMU1-2",97.9658553901513,37.3677231733723,18.0895175527368,25690.8846315831,82.8346515219947,26.3962900502253,18.7269366237394,16067.028638632
"411","QUMU","QUMU2","QUMU2-2",90.2714454604039,35.0565479798171,9.11908970634503,10566.9237638238,57.5804610081994,32.9258130616494,33.6412368971483,21308.9686745191
"412","QUMU","QUMU3","QUMU3-1",97.8339720937287,36.0888182703418,12.4133998727919,16604.6002116948,74.6980892447812,33.7932885291755,29.3978602146607,25664.9135813817
"413","QUMU","QUMU3","QUMU3-2",93.6107289818665,40.2404222719722,12.4170540781519,20037.8737778755,76.2978234812473,27.8568602626334,16.1043509061209,15483.2761141943
"414","RALA","RALA1","RALA1-1",68.7098812453224,18.5577289618657,10.232474217546,4707.72710059034,67.5196784403401,15.2458980869246,8.08396238279099,3255.09310671922
"415","RALA","RALA1","RALA1-2",61.9285718179567,15.562975548596,4.93799672487916,2126.93561196451,60.1935254167571,14.7237389755295,7.56433908170354,2276.1140010138
"416","RALA","RALA2","RALA2-1",86.3554896153423,21.7565539627625,9.21374777986119,6512.28468863598,84.9576947025039,15.9908427146111,8.71385223602328,4708.82571100686
"417","RALA","RALA2","RALA2-2",73.847366658664,17.6849342507681,5.87647355573428,3274.43237740329,71.6524589825176,14.4464083905685,8.58052116447314,3363.21930823954
"418","RALA","RALA3","RALA3-1",89.487026166933,18.4590144658856,4.13188105490652,3018.90352728965,76.428828748749,22.1324588306148,15.9644176027811,8348.81597630701
"419","RALA","RALA3","RALA3-2",69.5719003807987,18.5454310271558,5.33650166966155,3068.79279223659,65.1518068063175,17.4578876695353,14.8454661632543,5519.47219080689
"420","ROMO","ROMO1","ROMO1-1",149.70241771137,66.4528358221047,78.8659809619461,228728.973525093,143.163227174747,89.1349697429586,84.1033690508329,322743.338487117
"421","ROMO","ROMO1","ROMO1-2",124.519538808911,63.4806296077521,55.5425666024874,125017.004091723,101.659854156053,59.9256082788369,46.2289485131655,95438.9464826329
"422","ROMO","ROMO2","ROMO2-1",132.79024480277,65.7013099946753,73.6780345344442,193694.435988172,124.954706475402,94.7959865598987,71.0432817293573,275462.429166304
"423","ROMO","ROMO2","ROMO2-2",137.586633737319,75.097382377827,32.3374644687221,109593.925735216,125.540460973824,75.575057556233,25.7847379461435,93157.8896925833
"424","ROMO","ROMO3","ROMO3-1",103.205227598937,39.8375275418079,54.4588905560459,91293.5942531439,97.7573565308025,49.0362969958371,50.2055420649367,74921.6746517383
"425","ROMO","ROMO3","ROMO3-2",99.8052427235204,36.9730794258046,54.9372610468557,81448.7018079541,87.2952713012781,48.9711253708468,49.6282378646251,85078.6736393711
"426","SCVI","SCVI1","SCVI1-1",104.703312996315,29.2239554344395,11.3783647263401,11631.2125067606,98.0248872426511,24.0203825202774,8.83512721550275,7707.4030959392
"427","SCVI","SCVI1","SCVI1-2",113.787521782845,30.6956262510103,13.3983597994597,14638.6534193818,102.221617715937,28.6241258338307,19.4980151967819,18862.8927771749
"428","SCVI","SCVI2","SCVI2-1",122.035133215093,25.5955477701818,11.0944450084716,15149.1372831944,116.487980921921,13.0114564500398,11.2040125662131,6573.55358877442
"429","SCVI","SCVI2","SCVI2-2",101.548665074145,31.9200409993965,10.5936794648446,10740.8628117206,102.463303184759,30.3860374212537,10.7552021575957,12408.889270094
"430","SCVI","SCVI3","SCVI3-1",129.728346027944,30.4582655418643,18.2058932007879,26924.2891476866,129.11913236091,18.0913556171382,14.7474137793975,12153.148617562
"431","SCVI","SCVI3","SCVI3-2",98.2873415641245,25.6502636024404,16.6537477707017,15615.525551428,100.845727835572,11.8366570134021,8.60175569248157,4715.50517869215
"432","SIGU","SIGU1","SIGU1-2",141.500773810299,71.3336741903698,27.255820930695,103631.117107942,126.423558544123,47.9002549464942,34.8723274243914,76872.9645669627
"433","SIGU","SIGU2","SIGU2-1",126.165889473166,59.9752799556435,17.1096039690116,53584.5540918682,102.091669322398,47.3374372073462,33.8845623291999,48592.9376311263
"434","SIGU","SIGU2","SIGU2-2",133.386875956808,50.069163936557,20.7287532684585,44941.2920842251,118.280870295619,25.1158786558541,19.4536789269974,24355.4499259178
"435","SIGU","SIGU3","SIGU3-1",136.392330096346,65.7970073696234,17.6110358247902,60977.9672535019,107.247626069483,31.6930751848124,19.892532978814,31095.5617305329
"436","SIGU","SIGU3","SIGU3-2",152.46072079336,64.4322384147166,21.6710812236767,78294.4196717329,130.333842194848,37.2911993969926,27.7286693037901,48167.8219180224
"437","STCA","STCA1","STCA1-1",85.2293263138814,41.2998509900392,15.9719214377533,20792.2855959313,82.498088308044,18.1817384179563,12.0980571020786,6088.6782959269
"438","STCA","STCA1","STCA1-2",86.129330512103,37.9528738474977,16.8004809485551,19959.759724875,84.2132899369483,13.7499057072415,10.7268200699731,5405.56988427776
"439","STCA","STCA2","STCA2-1",73.5168758221976,37.9230862931611,26.3907764261251,26547.4656523818,70.3260822622456,17.4960601956072,14.3563610362246,8411.84435145942
"440","STCA","STCA2","STCA2-2",84.1423270453493,42.4326743598347,14.8448092802904,19390.27759258,79.5509749668516,16.9333081810247,15.5463670566285,9989.44506151929
"441","STCA","STCA3","STCA3-1",91.1871660287549,39.2267708618476,10.5244936773736,13760.4432925656,84.7859519513947,16.8435982534323,14.8404108319754,8781.96502559456
"442","STCA","STCA3","STCA3-2",90.7786159196971,46.7483052018375,15.896028567575,23631.1064027224,84.3509490449143,24.5904334015186,19.7335981297673,12734.1380317969
"443","STFE","STFE1","STFE1-1",76.4316803114992,33.2153146380884,7.15827181771985,7285.55937530072,68.5938092229373,24.8042981001082,17.5174813457088,11961.1744960654
"444","STFE","STFE1","STFE1-2",98.3211699572184,37.1397137915208,7.474799777198,12693.4202324326,82.0349083128021,37.0579865294678,24.9170094122654,27859.6966527668
"445","STFE","STFE2","STFE2-1",65.1685545784952,38.0953430404843,14.9151146213693,10763.0103670822,54.8316148459439,28.6474008352999,14.18581847042,8100.91241653899
"446","STFE","STFE2","STFE2-2",64.3074038137784,36.8076209286415,16.2839184953193,11006.864031342,56.2405168746831,26.7451801495946,13.3500363698565,8368.61556759444
"447","STFE","STFE3","STFE3-1",77.9475412014288,38.0508644121201,9.3527536764094,11240.5803950942,66.5285657169266,34.6621171355364,15.702779894564,14039.2933602205
"448","STFE","STFE3","STFE3-2",78.154989468685,40.7250247072152,7.19552912288891,9674.52997299935,67.8135789857834,38.3176644423771,14.7680452627923,15027.6000556766
"449","STPO","STPO1","STPO1-1",74.210131831581,30.2794510986909,10.1255878222533,7583.21983490188,69.9822185538699,22.802432416458,8.90125015056919,6344.56082625767
"450","STPO","STPO1","STPO1-2",70.0932240255179,27.1259534000665,8.35093092029422,5505.34335001014,48.0570603866734,24.0089299404753,18.8233988865982,8967.39311920196
"451","STPO","STPO2","STPO2-1",98.5277186789689,43.7313612860028,18.1842150460051,31364.1595726861,95.6336551949676,43.4999463055029,22.3692165426966,30763.1406160589
"452","STPO","STPO2","STPO2-2",104.542649240995,45.1683177843806,20.7077985042379,33303.606433826,98.5985761319283,48.4147603975843,19.1737312199098,30929.6074452975
"453","STPO","STPO3","STPO3-1",96.1729123985942,46.8813368825135,13.8369315326095,19595.2376411948,87.0725328332963,30.9820654108626,12.969913967894,15348.2297112524
"454","STPO","STPO3","STPO3-2",93.0565007210357,44.1497824097883,15.4903710265851,19392.7963521177,84.6620338771365,31.3995690180465,16.1968110176751,16081.266710024
"455","STRO","STRO3","STRO3-1",15.4182792398286,8.44771167660316,2.35448863022314,192.260516513298,13.101475146789,6.92873862440524,2.31592225897397,122.190940400892
"456","STRO","STRO3","STRO3-2",14.7799441441799,8.93379573448846,2.45632708469237,174.421061781892,13.3784036285226,7.4155192232666,2.07610002669104,89.6700487406358
"457","SYPU","SYPU1","SYPU1-1",106.215906225599,39.2354721609569,14.7092742744073,21524.0937446099,92.0751849862896,33.510142950811,16.2737993871033,14529.3642246739
"458","SYPU","SYPU1","SYPU1-2",94.6819564584181,34.5003902617107,13.9893760990029,15950.4417326917,44.906281550574,31.1639907066122,27.6495880042147,13570.2113632687
"459","SYPU","SYPU2","SYPU2-1",113.425705140294,41.7715658062948,18.4215838864514,30992.1728932967,91.7863154709673,39.7353880318806,25.9967262314119,27317.8277129298
"460","SYPU","SYPU2","SYPU2-2",98.474072673005,39.2783027560384,22.5936018432036,26948.4814482747,100.970919525635,37.1235815319728,11.3942261470119,16248.9765802874
"461","SYPU","SYPU3","SYPU3-1",85.3019867838259,41.6803640405426,12.1395778837166,15596.7461058079,69.5389887010269,29.7638101445837,20.7207613904495,14268.8356471058
"462","SYPU","SYPU3","SYPU3-2",87.2173703583753,43.6873535788122,12.8610469938369,14790.0270337815,78.4302789972041,39.7233986561255,13.6800146673839,15523.8400346292
"463","SYRE","SYRE1","SYRE1-1",105.45849066289,32.1189986990306,16.1767957110148,16766.6683379246,89.3620164250509,25.3645258175276,12.5601995584961,10616.0573566962
"464","SYRE","SYRE1","SYRE1-2",114.202865835928,31.1668150166301,19.7585435255746,19457.3911903803,97.3020460814203,19.1906104718437,13.7995064001596,7699.32477900709
"465","SYRE","SYRE2","SYRE2-1",92.5915822331468,32.9191628931297,7.87689277477602,8198.70013493123,69.3832775668829,28.67394709661,7.81490920595189,6819.41925931175
"466","SYRE","SYRE2","SYRE2-2",72.0022369913789,30.7722790217176,10.2413149365699,6948.09791222557,61.6947871479155,22.809886891067,13.713342017468,6685.41483925467
"467","SYRE","SYRE3","SYRE3-1",100.581251272233,39.9276566652572,9.66526939331872,14810.2486959723,82.2572659500321,24.3295822907418,15.6485808718744,10435.5126790906
"468","SYRE","SYRE3","SYRE3-2",67.2896604522922,30.4879401373341,10.6291393868071,7527.22165994156,61.4157461734054,26.9731068391235,11.3424423193002,5720.60346575558
"469","TAAU","TAAU1","TAAU1-1",175.188929021951,80.8957708487487,29.0515380394205,195299.640239447,117.984749573174,69.0292331240598,50.8705611744613,167480.194762301
"470","TAAU","TAAU1","TAAU1-2",172.165903161779,64.1829615125559,22.6364650800958,97038.0019026053,116.628587576212,53.4936392631506,48.9967112543864,115784.655594606
"471","TAAU","TAAU2","TAAU2-1",196.874965790994,99.1806070593405,35.7005172757982,277058.222401466,128.464171441415,87.9728201825514,55.3888661363339,235203.924158513
"472","TAAU","TAAU2","TAAU2-2",242.826858340649,96.4455226109492,32.6947362094044,322012.205812374,136.910312975702,90.7486321202354,58.0716038518275,250740.060865775
"473","TAAU","TAAU3","TAAU3-1",189.767541731322,74.9302851732647,23.7676990182817,142354.760995152,142.256887154073,60.0087057639362,48.0277708137299,102365.38353075
"474","TAAU","TAAU3","TAAU3-2",140.25926566769,57.4452555076977,18.7712836041137,61083.213005118,92.4726354088755,48.917926131582,45.9418792388479,79646.2642146899
"475","TACA","TACA1","TACA1-1",119.795545260396,24.6803922501282,19.4940190033283,20620.4242991822,106.988224328736,24.2516051190483,17.6218588663754,15249.7348344193
"476","TACA","TACA1","TACA1-2",96.9073970485156,17.3203994355144,15.8557389213135,8842.61225018019,77.4896020566503,21.513591008582,12.6031054904093,7761.28006756952
"477","TACA","TACA2","TACA2-1",105.936274348606,25.18207456993,30.1469487333191,28492.0997199599,113.047102943165,26.6580893544529,25.0582511402441,27965.5677349483
"478","TACA","TACA2","TACA2-2",90.9793529648372,19.148116635326,17.4164445249554,9608.80968211688,85.104240824143,22.4666129863271,12.8619724648959,10536.602799193
"479","TACA","TACA3","TACA3-1",112.820297851814,18.3827284671382,11.3079145692084,6897.65506891505,96.7792191235808,11.8994012179443,11.3341919307136,3881.25646169772
"480","TACA","TACA3","TACA3-2",114.657403322139,21.9568716405935,11.6990285219182,11476.764083766,104.175714601869,17.718906782649,13.1549183133048,10243.6073861398
"481","TAGU","TAGU1","TAGU1-2",120.547000658037,50.2008533366358,28.8682709396008,56759.2594840414,111.658523638439,49.4556717456564,17.7316979854637,39491.5693046537
"482","TAGU","TAGU2","TAGU2-1",125.195495113611,36.8729446187032,30.1010035879415,61007.7945094326,121.414274815542,37.1282131480734,15.2582795851486,31671.4364665705
"483","TAGU","TAGU2","TAGU2-2",121.373989747765,37.8130889876383,44.1383450139988,78191.2094540611,124.932192233025,32.6092414946543,20.2364447506981,37135.9005002991
"484","TAGU","TAGU3","TAGU3-1",79.177053411295,29.8849616552496,6.37186553566179,6462.01446838735,92.131864499463,21.7067401790392,14.0194432462585,9859.2228056078
"485","TAGU","TAGU3","TAGU3-2",80.0507393731946,31.4593544165585,12.2566734858221,12798.3507385462,92.0892970188246,22.8575573328104,15.2421579883865,12388.5489160263
"486","TAOC","TAOC1","TAOC1-1",139.482474471356,63.4552638450596,41.954395680375,130504.371643973,126.764363018342,25.5356623386546,19.8670069502237,29744.628666615
"487","TAOC","TAOC1","TAOC1-2",132.937451154947,53.6611792199159,28.7970572622488,85763.9464489418,126.947107285128,36.5260368597845,27.8008047535478,53675.25007247
"488","TAOC","TAOC2","TAOC2-1",130.880700347252,61.1375360184182,28.0461790489199,70002.8104464251,126.947449882168,24.0015379031251,21.6207091061145,33974.2422713727
"489","TAOC","TAOC2","TAOC2-2",95.2452789793284,37.849492312007,25.1621418612534,28111.3257988639,89.2176281303575,22.5351309576731,17.7310577245013,11427.8096591997
"490","TAOC","TAOC3","TAOC3-1",114.872748628864,49.9800264665349,26.1148648466359,43211.5921935664,113.269430454787,40.8394215610145,23.0636835922954,40412.2046643653
"491","TAOC","TAOC3","TAOC3-2",140.244667323203,50.9546735329264,32.835059350908,81675.0392824734,134.283502109547,40.8876801855683,24.4550522855194,52211.6143105016
"492","TEGL","TEGL1","TEGL1-1",107.557682838633,47.3139125935863,28.583386543626,56618.5037002033,81.9538564163843,42.8397508258152,20.261319766528,32193.1371127736
"493","TEGL","TEGL1","TEGL1-2",120.592576061278,53.4364991203283,17.7308056670635,40725.2728460936,97.8963486607077,50.7012698683668,32.0530562778176,57745.0433410109
"494","TEGL","TEGL2","TEGL2-1",100.696987036118,44.4232811913363,23.3698829170333,30132.1590801197,89.4308665015598,32.2245194483841,20.3791816948613,21110.0275630346
"495","TEGL","TEGL2","TEGL2-2",104.35169864126,41.5077495184996,18.9468588421303,25908.829201363,85.1976044291734,36.0233838701973,26.1229613396982,26602.213605263
"496","TEGL","TEGL3","TEGL3-1",99.3692740483179,43.1118779858974,12.0051556079319,18082.4135527252,91.6294328946508,41.7192600187129,15.546879105998,23390.7044600582
"497","TEGL","TEGL3","TEGL3-2",106.870704200535,47.8241147657385,7.99459698622993,16459.1103154526,73.6328141413154,43.1854410168284,42.2435365696961,41003.611194273
"498","TOFO","TOFO1","TOFO1-1",178.489028422885,102.55408671757,44.5029985419967,354826.382740432,147.187264020819,87.9339276688758,27.6119499351416,171765.673246807
"499","TOFO","TOFO1","TOFO1-2",144.352340887689,60.9247817991791,18.7500481609259,72259.6777320978,135.279319098587,56.4452449884701,14.4332071040741,49267.8968822158
"500","TOFO","TOFO2","TOFO2-1",136.549506948399,73.9729173048404,28.3133897020801,106892.961600257,106.55527708312,52.5336096302019,32.0594609348498,63764.4629355107
"501","TOFO","TOFO2","TOFO2-2",143.44829645225,87.9528958065858,23.8405944495578,105332.035547985,119.108414234025,67.1668255333162,29.1278444660302,78585.3640532837
"502","TOFO","TOFO3","TOFO3-1",157.861977760282,102.841604417159,43.9635617587336,275805.181665748,142.630259175637,66.0126225321996,42.7772671150182,133131.066587658
"503","TOFO","TOFO3","TOFO3-2",117.90214386108,76.6079916674849,40.8521367473041,152518.991911482,111.118200874597,66.641377167325,21.4549899112678,58763.643810906
"504","VOTU","VOTU1","VOTU1-1",100.065270823051,36.0000928712051,18.7529905962695,26042.2058737475,70.0794005672141,34.6360451746831,38.931223762083,28165.8940289551
"505","VOTU","VOTU1","VOTU1-2",104.523429549429,34.4081761306511,10.3357140761363,14900.1894693074,88.4208239511754,41.884331582826,26.4906757133064,29075.8088545787
"506","VOTU","VOTU2","VOTU2-1",123.04230479587,40.7816657438686,19.5348749090798,37233.2890000894,88.5708442622156,36.1278661417187,52.509942278718,48625.100805688
"507","VOTU","VOTU2","VOTU2-2",118.025778271497,43.3273381746327,13.0767936661526,28761.2164023536,53.4786028762736,38.854131176191,45.7871724246802,37405.1194340452
"508","VOTU","VOTU3","VOTU3-1",106.793675792549,43.506876719466,10.0096113321275,19792.2096627535,98.0379967625689,32.647063690062,26.0280810449601,28828.9424672263
"509","VOTU","VOTU3","VOTU3-2",89.1908437276186,35.9259818629334,10.5980069940651,13849.8255714053,75.3160223545932,24.3354817079699,18.3079649397959,13707.4821406162
"510","XYAR","XYAR1","XYAR1-1",93.5143777770801,29.2947614945408,8.876241693231,9567.71315491997,92.5408275389595,24.1533090711014,13.6941903638888,11041.9063187265
"511","XYAR","XYAR1","XYAR1-2",100.985372685203,33.1082356069735,7.83269584308904,10838.9863418942,95.7295605905516,29.0584757109796,17.1243669239492,18837.0223978727
"512","XYAR","XYAR2","XYAR2-1",126.070629692642,34.5924705334026,14.1690698343057,25649.7654753905,118.935838651238,31.9052272405945,12.3029303592236,19457.8585124187
"513","XYAR","XYAR2","XYAR2-2",108.496355628993,33.3409215943828,11.7520698664822,15976.4928675717,103.103266433711,30.5969704548792,12.9630934404993,16387.6624413202
"514","XYAR","XYAR3","XYAR3-1",126.057680863546,39.4998246562609,11.8474984398348,23113.3929451921,116.39667715984,35.6462319195232,28.1709842846145,35103.8241658514
"515","XYAR","XYAR3","XYAR3-2",126.066397747742,39.6449407201184,14.2320299681081,25568.7322276724,101.780272388375,36.3714033864666,28.4860137763377,32817.2972116355
"516","ZEMO","ZEMO1","ZEMO1-1",78.9248535815811,25.2425739402797,22.425793213691,15496.1090345969,69.6120578456103,27.7227881205191,17.5212382883792,13246.8431682906
"517","ZEMO","ZEMO1","ZEMO1-2",133.373101871486,40.0095934079172,37.63713372808,74669.0500488297,128.286340053767,46.5487890968546,28.6071212659222,56277.917099351
"518","ZEMO","ZEMO2","ZEMO2-1",144.204206507959,54.0116663360885,30.8270533668305,84251.0771154489,136.295348912265,50.3104477915963,37.5928541426546,84073.5666787344
"519","ZEMO","ZEMO2","ZEMO2-2",96.7382728205683,34.4412717152836,20.0113205234938,25770.6185874275,81.7729331654543,36.6510255236724,17.7554967490799,23475.9357774612
"520","ZEMO","ZEMO3","ZEMO3-1",110.743436007573,38.5479860913767,25.9519412343374,36495.2511797235,102.202928426304,32.3085848444424,16.8601812047463,24817.4354808534
"521","ZEMO","ZEMO3","ZEMO3-2",121.651152619215,29.825285576709,23.0092248246978,27908.9227279133,115.855503578374,33.2461762884945,14.5440195755388,23335.431071986
"522","ZETU","ZETU1","ZETU1-1",181.650136458403,92.1324397834255,19.7328674612987,117631.961585299,151.091228798723,76.994440031801,30.6124976318474,141425.729704101
"523","ZETU","ZETU1","ZETU1-2",123.235203479506,59.9876977871104,10.5208354602309,32519.0926825038,96.7322211594433,51.5162987212824,29.0152175710096,50117.4821666511
"524","ZETU","ZETU2","ZETU2-1",130.143845321475,92.2652593826543,12.2973878625148,48727.8503928885,112.13805699059,82.0672548455825,34.9740471256257,117840.859658127
"525","ZETU","ZETU2","ZETU2-2",153.207080493182,103.247519697904,20.3031324812686,118015.332104405,147.69539592693,87.7664851471917,23.7570266753839,132992.206680085
"526","ZETU","ZETU3","ZETU3-1",140.126539222241,98.7499923710903,17.8363054036567,88598.8798433989,122.881855926066,84.5731725504353,25.296050024553,119226.260018686
"527","ZETU","ZETU3","ZETU3-2",166.577457497439,99.9334714575874,17.5018387027947,92085.6623652441,148.108677572267,89.3329959749152,27.9292224566592,142177.975645694
"528","AMIN","AMIN2","AMIN2-1",128.332488992646,54.7030194188452,21.3569975314103,47330.3946118828,NA,NA,NA,NA
"529","ANCR","ANCR3","ANCR3-2",100.269663402118,64.6225059125519,26.5385136334711,70283.5146517311,NA,NA,NA,NA
"530","ANFA","ANFA1","ANFA1-2",6.6985492688669,2.08387965603972,1.30033873617332,9.16534249477489,NA,NA,NA,NA
"531","BYIN","BYIN2","BYIN2-2",72.5773368687823,27.2451390320649,8.74808658455373,5959.62156324179,NA,NA,NA,NA
"532","KICO","KICO2","KICO2-1",187.937785359066,64.9085863186171,32.7546297435734,149798.595650977,NA,NA,NA,NA
"533","MIAL","MIAL3","MIAL3-1",106.423649779218,52.1502333287874,17.7920509493713,44831.258654161,NA,NA,NA,NA
"534","MILI","MILI2","MILI2-2",58.908444333961,29.2425652431741,5.96289459573446,4366.40101135579,NA,NA,NA,NA
"535","MYFA","MYFA1","MYFA1-2",32.891092455952,12.6645784844398,3.97920623983776,615.262897090781,NA,NA,NA,NA
"536","MYLI","MYLI1","MYLI1-2",76.9840686518339,26.9039620047364,8.81227279166389,7694.37269669696,NA,NA,NA,NA
"537","NECU","NECU3","NECU3-1",154.064757986895,36.7041634669631,23.1886748795594,46688.2411376493,NA,NA,NA,NA
"538","QUMU","QUMU2","QUMU2-1",90.4334342033222,35.0647596398447,8.60447405536229,11661.2587263174,NA,NA,NA,NA
"539","SIGU","SIGU1","SIGU1-1",148.406878877153,62.0092327063452,25.9269328129993,92682.7812568982,NA,NA,NA,NA
"540","STRO","STRO2","STRO2-1",17.7905826240772,9.36775030883499,2.00217759392771,202.885013568908,NA,NA,NA,NA
"541","STRO","STRO2","STRO2-2",17.3269711682727,9.41251901048686,2.05521007814764,196.427525742019,NA,NA,NA,NA
"542","TAGU","TAGU1","TAGU1-1",124.539379417528,33.8393105332951,38.915198061552,54354.1194784886,NA,NA,NA,NA
